Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.602552,-53.59617,51.99362,-0.1634128,-0.1226565,0.09862628,9.727143E-08,0,1.058249E-07,1.199505E-05,1.199505E-05,0.0001250098,9.595286,-282.7519,12902.82,74.83816,0.6950515,0,
2,-1.609178,-52.01498,50.4058,-0.1591159,0.4565845,0.09767168,1.35096E-07,0.0001250098,1.333798E-07,0.0001369956,1.198577E-05,0.0001250036,9.588339,-15.62234,12814.62,74.12389,0.3041216,0,
3,-1.630672,-53.27628,51.64561,-0.1623219,0.1125713,0.1192975,1.078728E-07,0.0002500134,7.305388E-08,0.0002620077,1.199425E-05,0.0001250186,9.593967,-481.6299,11814.42,74.28018,0.4683797,0,
4,-1.584802,-56.5051,54.9203,-0.1844006,0.07987398,0.08935536,1.28653E-07,0.0003750321,1.205721E-07,0.0003870277,1.199559E-05,0.0001249873,9.597446,316.6168,13096.87,74.60194,0.6325338,0,
5,-1.629867,-55.60804,53.97818,-0.1252993,0.3576579,0.08633509,1.21302E-07,0.0005000194,1.189921E-07,0.0005120152,1.199581E-05,0.0001250203,9.595093,-178.8263,13447.88,74.39941,0.2955332,0,
6,-1.631902,-54.67242,53.04052,-0.1761954,-0.1366649,0.08807556,9.820466E-08,0.0006250397,1.057749E-07,0.0006370349,1.199512E-05,0.0001250092,9.595389,363.7196,19814.81,74.00973,0.4389874,0,
7,-1.675462,-54.12313,52.44767,-0.157225,0.5330842,0.1038531,1.340398E-07,0.000750049,1.32536E-07,0.0007620365,1.198756E-05,0.0001250048,9.589679,375.1563,4106.922,74.28756,0.3594296,0,
8,-1.600808,-51.42295,49.82214,-0.1541543,0.1367819,0.0902403,1.082213E-07,0.0008750538,7.734146E-08,0.0008870478,1.199412E-05,0.0001250181,9.593914,-685.8754,9180.613,74.36469,0.6823376,0,
9,-1.636622,-54.97787,53.34125,-0.1597322,0.1372222,0.07715689,1.267894E-07,0.001000072,1.201995E-07,0.001012068,1.199627E-05,0.0001249989,9.597099,-276.9042,4738.619,73.9583,0.6169761,0,
10,-1.643898,-55.80936,54.16546,-0.1659144,0.4388859,0.08214291,1.308988E-07,0.001125071,1.323511E-07,0.001137064,1.199372E-05,0.0001250167,9.593698,-224.8379,13175.09,73.99692,0.4941692,0,
