Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.351798,-54.16046,52.80866,-0.2169995,0.3142985,0.1486815,1.376174E-07,0,1.337337E-07,0.0001999854,0.0001999854,0.001692117,11.81865,-3.554234,1801.041,-54.87091,0.6487879,0,
2,-1.349675,-55.23582,53.88615,-0.2200772,-0.2171812,0.1483938,9.726215E-08,0.001692117,7.305607E-08,0.001892109,0.0001999925,0.001692136,11.81894,-1.704633,1912.857,-54.7285,0.6395401,0,
3,-1.34208,-53.28183,51.93975,-0.2164912,0.1631712,0.1642044,1.37731E-07,0.003384253,1.287769E-07,0.003584244,0.0001999911,0.001692111,11.81903,-2.125511,1636.246,-54.81661,0.6218069,0,
4,-1.335172,-54.86876,53.53359,-0.2208869,-0.04812202,0.1485754,1.171058E-07,0.005076364,7.972522E-08,0.005276356,0.0001999929,0.001692138,11.81895,3.219733,1752.492,-54.75038,0.6635237,0,
5,-1.357792,-54.77599,53.41819,-0.2211386,-0.06990709,0.1494549,1.276218E-07,0.006768502,1.196931E-07,0.006968497,0.0001999953,0.001692109,11.81929,1.864331,1846.29,-54.73404,0.6484122,0,
6,-1.34825,-53.57367,52.22542,-0.2157254,0.1489596,0.1464191,1.259974E-07,0.00846061,1.20854E-07,0.008660604,0.0001999941,0.001692132,11.81906,-4.44266,1619.816,-54.3402,0.567702,0,
7,-1.352109,-53.80843,52.45632,-0.2247938,-0.09013505,0.1680532,1.301557E-07,0.01015274,1.192838E-07,0.01035274,0.0001999951,0.001692121,11.8192,2.490726,1924.815,-54.54388,0.6504968,0,
8,-1.344689,-54.28572,52.94104,-0.2148019,0.2514026,0.1524706,1.326077E-07,0.01184486,1.319062E-07,0.01204485,0.0001999911,0.001692127,11.81892,-2.919211,1779.492,-54.51965,0.6996968,0,
9,-1.330832,-52.9402,51.60937,-0.2179482,-0.329312,0.1503026,9.644441E-08,0.01353699,1.038343E-07,0.01373698,0.0001999935,0.00169213,11.81904,1.49596,1545.278,-54.50481,0.5376452,0,
10,-1.37691,-54.68816,53.31125,-0.2231468,0.3170912,0.1561335,1.363649E-07,0.01522912,1.332658E-07,0.01542911,0.0001999864,0.001692117,11.81871,-0.445687,1719.857,-54.1871,0.5468899,0,
11,-1.340459,-53.44423,52.10377,-0.2229289,-0.2729241,0.1663505,1.009547E-07,0.01692124,7.507688E-08,0.01712123,0.0001999922,0.001692123,11.81901,-1.243555,1698.324,-54.1838,0.559243,0,
