Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.390839,-51.37925,49.98841,-0.1650488,-0.1291615,0.1260312,1.013479E-07,0,1.054501E-07,1.199541E-05,1.199541E-05,0.0001250097,9.595584,61.27564,15610.13,-119.9915,0.4783536,0,
2,-1.407896,-53.2547,51.84681,-0.1508676,0.4766399,0.08978441,1.353323E-07,0.0001250097,1.331147E-07,0.0001369961,1.19864E-05,0.0001250047,9.588761,397.861,23826.56,-120.1673,0.4149941,0,
3,-1.38625,-56.49662,55.11037,-0.1434376,0.1303255,0.1173937,1.068805E-07,0.0002500144,7.363183E-08,0.000262008,1.19936E-05,0.0001250179,9.593503,792.4526,8984.882,-120.0602,0.3875419,0,
4,-1.393507,-52.84264,51.44914,-0.1580739,0.09275459,0.1048721,1.295344E-07,0.0003750323,1.211679E-07,0.0003870283,1.199598E-05,0.000124999,9.596859,-252.217,15758.37,-120.1082,0.4096758,0,
5,-1.393081,-54.22393,52.83085,-0.1555198,0.4580963,0.1119364,1.295154E-07,0.0005000313,1.338694E-07,0.0005120251,1.199379E-05,0.0001250162,9.593792,-597.4502,14255.04,-119.854,0.3960024,0,
6,-1.408583,-55.5918,54.18322,-0.1418195,-0.04199261,0.09361964,7.806133E-08,0.0006250475,7.722799E-08,0.0006370409,1.199337E-05,0.0001250151,9.593538,-436.4586,17249.97,-120.2983,0.4684198,0,
7,-1.392866,-51.9384,50.54553,-0.1932306,0.3701017,0.08552044,1.357634E-07,0.0007500626,1.284833E-07,0.0007620542,1.199156E-05,0.0001249974,9.593442,169.2346,14765.78,-119.8542,0.4608834,0,
8,-1.382168,-57.53285,56.15068,-0.1491647,0.2867052,0.110107,1.221904E-07,0.00087506,1.196778E-07,0.0008870559,1.199583E-05,0.0001250202,9.595115,47.7539,15757.87,-120.0194,0.6263211,0,
9,-1.367463,-53.4752,52.10774,-0.1550649,-0.1300423,0.1135935,9.947562E-08,0.00100008,1.074601E-07,0.001012075,1.199492E-05,0.0001249913,9.596606,-18.24143,6036.435,-120.4545,0.8320604,0,
10,-1.408956,-54.77008,53.36113,-0.1501327,0.4681742,0.08496861,1.300455E-07,0.001125072,1.318273E-07,0.001137065,1.199321E-05,0.0001250162,9.593325,-422.2961,13603.41,-119.8169,0.4873445,0,
11,-1.402823,-54.95942,53.5566,-0.1538941,-0.05227685,0.09371844,7.909134E-08,0.001250088,7.964005E-08,0.001262081,1.199307E-05,0.0001250149,9.593308,435.1987,5805.821,-119.9491,0.3077585,0,
