Pulse Number,Top Level (dBm),Base Level (dBm),Top/Base (dB),Droop (dB),Overshoot (dB),Ripple (dB),Rise Time (sec),Rise Edge (sec),Fall Time (sec),Fall Edge (sec),Width (sec),PRI (sec),Duty Cycle (%),Freq Mean (Hz),Freq Error RMS (Hz),Phase Mean (deg),Phase Error RMS (deg),Modulation,
1,-1.669078,-54.969,53.29992,-0.1858602,0.04807055,0.1231113,1.293759E-07,0,1.200533E-07,3.999567E-05,3.999567E-05,0.0003590167,11.14034,-59.83224,2091.848,42.07051,0.5527412,0,
2,-1.670824,-55.53563,53.8648,-0.1608183,0.4003442,0.1200404,1.355503E-07,0.0003590167,1.335878E-07,0.0003990035,3.99868E-05,0.0003590219,11.1377,-90.27972,1932.155,42.16152,0.5755194,0,
3,-1.664705,-55.69522,54.03052,-0.1709385,0.3840404,0.1267262,1.310241E-07,0.0007180386,1.334484E-07,0.0007580316,3.999304E-05,0.0003590299,11.1392,-34.49654,1476.931,41.9827,0.5426396,0,
4,-1.650679,-53.43132,51.78064,-0.174845,0.2473398,0.1260629,1.224847E-07,0.001077069,1.18349E-07,0.001117063,3.999446E-05,0.0003590266,11.13969,-28.50114,1758.756,41.92321,0.6362225,0,
5,-1.675171,-52.63485,50.95967,-0.1725335,-0.1767204,0.134102,8.327188E-08,0.001436095,7.933853E-08,0.001476088,3.999296E-05,0.0003590329,11.13908,49.99961,1843.937,42.13648,0.6147484,0,
6,-1.65176,-55.53365,53.88189,-0.1766043,-0.2123754,0.1263742,1.01702E-07,0.001795128,1.077058E-07,0.001835122,3.999452E-05,0.000359032,11.13954,-65.31416,1578.045,42.0037,0.5687982,0,
7,-1.669132,-57.46791,55.79878,-0.1774181,0.04698103,0.1115923,1.31095E-07,0.00215416,1.207933E-07,0.002194155,3.999564E-05,0.0003590169,11.14032,7.894205,1706.591,42.04475,0.5773436,0,
8,-1.671295,-55.62476,53.95346,-0.167863,0.413661,0.1318043,1.352047E-07,0.002513177,1.347765E-07,0.002553164,3.998667E-05,0.0003590219,11.13767,43.5392,1575.704,41.91786,0.4900004,0,
9,-1.683915,-54.72341,53.03949,-0.164031,0.4098927,0.1291888,1.302766E-07,0.002872199,1.320174E-07,0.002912192,3.999291E-05,0.0003590288,11.13919,1.601192,1666.477,41.8909,0.5192929,0,
10,-1.681925,-54.71238,53.03046,-0.1689159,0.2549717,0.1142673,1.226695E-07,0.003231227,1.181883E-07,0.003271223,3.999549E-05,0.0003590277,11.13995,-53.05754,1550.832,42.02996,0.6664435,0,
